brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Coca-Cola,2020-07-27,0.03610078025637137,0.8640641306497302,0.09983955388041264,26.56,73.44,46.879999999999995
Coca-Cola,2020-08-03,0.024762062152019343,0.8798986412114669,0.09534922681320919,20.62,79.38,58.75999999999999
Coca-Cola,2020-08-10,0.03428167360024696,0.8678349393490372,0.09787966126321201,25.94,74.06,48.120000000000005
Coca-Cola,2020-08-17,0.021283280329212968,0.8630334314879224,0.11568887902059828,15.54,84.46,68.91999999999999
Coca-Cola,2020-08-24,0.030109723290357944,0.8660322626358354,0.10385725324160171,22.48,77.52,55.03999999999999
Coca-Cola,2020-08-31,0.020820995926926978,0.873354170942459,0.10580163721409197,16.44,83.56,67.12
Coca-Cola,2020-09-07,0.027259358220326296,0.8863317442537362,0.08641435700041614,23.98,76.02,52.03999999999999
Coca-Cola,2020-09-14,0.035413309630780355,0.8578697122809534,0.10671239731904837,24.92,75.08,50.16
Coca-Cola,2020-09-21,0.03027846737653752,0.8610676635231392,0.1086515011315732,21.79,78.21,56.419999999999995
Coca-Cola,2020-09-28,0.02858927974027842,0.8646117730887062,0.10681439218115198,21.11,78.89,57.78
Coca-Cola,2020-10-05,0.022915798567071738,0.8630844952857087,0.1140104957406592,16.74,83.26,66.52000000000001
Coca-Cola,2020-10-12,0.02673543561870159,0.8767477706178838,0.09651254771556354,21.69,78.31,56.620000000000005
Coca-Cola,2020-10-19,0.03361359589339062,0.8556836668057645,0.11069725346624636,23.29,76.71,53.419999999999995
Coca-Cola,2020-10-26,0.03652960142236666,0.8651680297362371,0.098307768245827,27.09,72.91,45.81999999999999
HM,2019-07-01,0.008976716932734323,0.7493668543326955,0.241655533060153,3.58,96.42,92.84
HM,2019-07-08,0.005910920429544802,0.7434256153633727,0.2506654698369207,2.3,97.7,95.4
HM,2019-07-15,0.007703548202426441,0.7362827795033194,0.25600608920943463,2.92,97.08,94.16
HM,2019-07-22,0.00696762480768111,0.7447021170746676,0.2483292429122332,2.73,97.27,94.53999999999999
HM,2019-07-29,0.007679853979496367,0.7464545400323433,0.24586762338434393,3.03,96.97,93.94
HM,2019-08-05,0.007891569084317252,0.7470073786557185,0.24510387169243428,3.12,96.88,93.75999999999999
HM,2019-08-12,0.009192662064904477,0.7402585166793071,0.2505562772671124,3.54,96.46,92.91999999999999
HM,2019-08-19,0.00782940727866901,0.753831004505144,0.23834208799881468,3.18,96.82,93.63999999999999
HM,2019-08-26,0.008451390073601944,0.7446528304441417,0.24689572832669351,3.31,96.69,93.38
