brand,Date,tweets_count
Starbucks,2020-09-29,629
Starbucks,2020-09-30,398
Starbucks,2020-10-01,507
Starbucks,2020-10-02,366
Starbucks,2020-10-03,372
Starbucks,2020-10-04,403
Starbucks,2020-10-05,355
Starbucks,2020-10-06,357
Starbucks,2020-10-07,336
Starbucks,2020-10-08,356
Starbucks,2020-10-09,348
Starbucks,2020-10-10,363
Starbucks,2020-10-11,363
Starbucks,2020-10-12,371
Starbucks,2020-10-13,435
Starbucks,2020-10-14,439
Starbucks,2020-10-15,356
Starbucks,2020-10-16,336
Starbucks,2020-10-17,389
Starbucks,2020-10-18,324
Starbucks,2020-10-19,374
Starbucks,2020-10-20,338
Starbucks,2020-10-21,353
Starbucks,2020-10-22,358
Starbucks,2020-10-23,384
Starbucks,2020-10-24,303
Starbucks,2020-10-25,307
Starbucks,2020-10-26,421
Starbucks,2020-10-27,361
Starbucks,2020-10-28,407
Starbucks,2020-10-29,405
Starbucks,2020-10-30,438
